valence,year,acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,Popularidad,duration_s,numero_de_artista_muestra,artistslistmuestra,featm
0.784,2007,0.0556,['Zion'],0.633,235311,0.6890000000000001,0,0qtmSv1LAqAD63ApakCUuz,0,8,0.5329999999999999,-7.105,0,Fantasma,57,2007-06-05,0.126,183.999,No Popular,235.311,1,,0
0.552,1968,0.919,['Herbie Hancock'],0.584,470853,0.355,0,6GSBBmqOX009TUtParZf2a,0.928,4,0.103,-15.295,0,Speak Like A Child - Remastered 2004,28,1968-03-06,0.0367,123.305,No Popular,470.853,1,,0
0.7879999999999999,2016,0.0285,['High Valley'],0.599,180302,0.931,0,2p2cCrOaNrIOLk5ArtlHy6,0,11,0.102,-3.662,1,She's With Me,55,2016-11-18,0.0517,111.012,No Popular,180.302,1,,0
0.248,2009,0.635,['Chris Young'],0.489,207213,0.498,0,5zMRkxgFscsPItPsMy4ItS,1.91e-6,7,0.0915,-5.055,1,The Man I Want to Be,56,2009-09-01,0.0259,141.88299999999995,No Popular,207.213,1,,0
0.337,2003,0.16699999999999998,['Eden James'],0.511,175989,0.537,0,1kZIb8y3ApsS1ETpMHKyRq,0,9,0.166,-7.158,0,Never Setting Sun - Radio Edit,36,2003-02-07,0.0284,113.922,No Popular,175.989,1,,0
0.858,1955,0.8440000000000001,"['Chet Baker Quartet', 'Russ Freeman']",0.677,179120,0.6459999999999999,0,2qb1Z41b66TcPL09P4kwAB,0.897,5,0.123,-9.068,0,Bea's Flat,12,1955-01-01,0.0459,132.778,No Popular,179.12,2,,1
0.7979999999999999,1972,0.752,['ZZ Top'],0.449,159627,0.7040000000000001,0,03AILJKNtXyZmvZV06yIsW,0.775,9,0.242,-7.452000000000001,1,Apologies to Pearly,28,1972-04-04,0.0433,141.25799999999995,No Popular,159.627,1,,0
0.962,1993,0.0416,['Mary Jane Girls'],0.8079999999999999,236733,0.68,0,62EAqniDMuMIk92eoBZJ5p,0.0339,1,0.064,-9.496,1,In My House - Single Version,50,1993-01-15,0.032,116.724,No Popular,236.733,1,,0
0.546,2001,0.866,['The Microphones'],0.653,114627,0.325,0,1HTR2cbs7Nor722yzYQi63,0.034,2,0.117,-12.423,1,I Felt Your Shape,47,2001-09-11,0.0693,114.021,No Popular,114.627,1,,0
0.96,2012,0.6890000000000001,['Frank Ocean'],0.706,39640,0.57,1,6jypaMkKsoc5npsVzxhksl,0.0698,11,0.28800000000000003,-7.129,1,Fertilizer,54,2012-07-10,0.0841,115.864,No Popular,39.64,1,,0
0.871,1989,0.065,['Rhapsodia'],0.8190000000000001,410070,0.532,0,3jir1kbvad3O8pqHtSIqgx,3.36e-4,9,0.298,-8.241,0,Nuestro Amor Será,41,1989-09-11,0.0709,126.676,No Popular,410.07,1,,0
0.307,1968,0.7390000000000001,['Julie London'],0.509,212067,0.175,0,4uc6eHBaQfXwWZANx4pCmS,0.04,10,0.344,-15.857,0,This Can't Be Love,25,1968-01-01,0.0413,81.78399999999998,No Popular,212.067,1,,0
0.802,2001,0.08800000000000001,['JAY-Z'],0.606,223240,0.943,1,5wLYd2DPo20zEzB4Nk8vC1,0.0039,6,0.342,-3.948,1,Heart Of The City (Ain't No Love),42,2001-09-11,0.276,171.02700000000004,No Popular,223.24,1,,0
0.19,1949,0.419,['Friedrich Wilhelm Nietzsche'],0.7020000000000001,92775,0.29,0,0ZWLyL5nyfNSUXgmW7I7Ni,3.06e-6,11,0.27,-21.28,0,Kapitel 1 - Gedichte von Friedrich Nietzsche,0,1949,0.85,32.8,No Popular,92.775,1,,0
0.278,1950,0.987,['Stan Freeman'],0.509,194640,0.279,0,20DE9ymnCIkt7PoUz5eTlW,0.934,0,0.154,-14.436,1,Flamingo,0,1950-07-01,0.0311,93.921,No Popular,194.64,1,,0
0.331,2013,0.0355,['The Weeknd'],0.58,375400,0.685,1,0ei3uNcwJOiUocuks1vWcb,3.4200000000000005e-5,11,0.315,-6.829,0,Pretty,59,2013-01-01,0.0394,125.968,No Popular,375.4,1,,0
0.237,1943,0.992,['Frank Sinatra'],0.251,184693,0.314,0,0bYCGJ8kqKXnw4mGHEATC0,0.655,6,0.8320000000000001,-13.784,1,Love Walked In,10,1943,0.0496,99.198,No Popular,184.693,1,,0
0.452,2017,0.328,['Mike Sherm'],0.7829999999999999,160713,0.598,1,6aD0Es1eyfVqpYZKJm9WkC,0,10,0.118,-10.59,1,Asshole,60,2017-01-27,0.292,97.011,No Popular,160.713,1,,0
0.0381,2016,0.966,['Deep Sleep Music Collective'],0.108,122227,7.11e-4,0,7qJikccNesdXmTeaXoJfhb,0.882,0,0.108,-38.643,1,Sleep Music (Gentleness),62,2016-11-07,0.0485,81.684,No Popular,122.227,1,,0
0.268,1987,0.0137,"[""Guns N' Roses""]",0.402,197013,0.994,1,2XIHQCxrVW8tbmQ5wAF4TW,0.0163,8,0.399,-4.436,1,You're Crazy,36,1987-07-29,0.132,122.223,No Popular,197.013,1,,0
0.4,2006,0.8540000000000001,['Alexi Murdoch'],0.6579999999999999,371147,0.331,0,6lIEdLD8n56ItZy7pCEYSs,0.00575,7,0.0604,-11.897,1,Orange Sky,44,2006-06-06,0.0473,139.457,No Popular,371.147,1,,0
0.5870000000000001,1929,0.0245,['Эрих Мария Ремарк'],0.63,117400,0.256,1,3TZ2HKeNgYpzsYkcJHKniq,0,1,0.126,-19.581,1,Часть 95.2 - На Западном фронте без перемен,0,1929,0.966,171.968,No Popular,117.4,1,,0
0.545,1997,0.768,"['Phil Harris', 'Bruce Reitherman']",0.7879999999999999,291467,0.247,0,7h5crXBSY5SSpXRIlklv74,0,0,0.198,-18.298,1,The Bare Necessities,54,1997-01-01,0.0653,102.957,No Popular,291.467,2,,1
0.607,1945,0.0516,['Эрих Мария Ремарк'],0.7120000000000001,103502,0.171,1,1jvi64Y5dMk2JLgw7GBYyr,3.56e-6,2,0.0395,-22.217,1,Часть 134.3 - Триумфальная арка,0,1945,0.904,81.204,No Popular,103.502,1,,0
0.35100000000000003,1961,0.636,"['Thelonious Monk', 'John Coltrane']",0.53,399827,0.34700000000000003,0,20Fjir47YvWiroyPIqqeuj,0,8,0.277,-12.568,1,"Trinkle, Tinkle",32,1961,0.0773,78.461,No Popular,399.827,2,,1
0.501,1941,0.986,['K.C.Dey'],0.393,193773,0.324,0,4zBk0XPEOtpHoeLw0sGHz2,0.129,1,0.334,-15.895,0,Saghana Banogiri,0,1941-12-01,0.0408,84.443,No Popular,193.773,1,,0
0.775,1978,0.4,['Pat Metheny Group'],0.601,336707,0.379,0,3vmkciDaJkpo6OhiFGI3Wr,0.83,8,0.0772,-18.806,1,Jaco,32,1978-03-01,0.0278,105.794,No Popular,336.707,1,,0
0.7070000000000001,1967,0.418,['The Platters'],0.63,163760,0.482,0,6tDoriALbmVqkXJEgQd5oo,0,6,0.14400000000000002,-11.177,1,With This Ring,42,1967,0.0435,127.255,No Popular,163.76,1,,0
0.872,1978,0.156,['Frankie Valli'],0.82,207307,0.464,0,5Vrczz39CvlD3OGCa6utoA,0,11,0.101,-8.45,1,Grease - 2007 Remaster,64,1978,0.0481,109.374,No Popular,207.307,1,,0
0.462,1930,0.995,['Dimitris Filipopoulos'],0.309,204973,0.58,0,5Fa7g8NNTm2n1JkboPW84X,8.72e-4,4,0.234,-8.022,1,Me Lene Mpekri,0,1930-01-01,0.0431,94.165,No Popular,204.973,1,,0
0.174,2013,0.0126,['Broken Fly'],0.732,309818,0.889,0,2xgzVebqsrhUX0Y0laDmWt,0.0107,6,0.0802,-4.225,0,Axis Glitch - Original Mix,0,2013-08-05,0.0782,109.98,No Popular,309.818,1,,0
0.305,1970,0.825,['Elton John'],0.385,152907,0.252,0,1cfmyx9rioD4CPMNUHdgAh,0,2,0.139,-13.599,1,I Need You To Turn To,25,1970-04-10,0.033,124.722,No Popular,152.907,1,,0
0.868,2011,2.49e-4,['Nickelback'],0.667,217427,0.855,0,0FnugIN4Slm0weQqL8OXEM,0.0479,0,0.0888,-3.088,1,Bottoms Up,56,2011-11-14,0.0335,113.99,No Popular,217.427,1,,0
0.662,2005,0.0215,['Belanova'],0.8109999999999999,185933,0.614,0,6Z0ybnsUBhbZ9ZjPW64eoF,0.00491,11,0.431,-7.089,0,Rosa Pastel,40,2005-01-01,0.0309,128.016,No Popular,185.933,1,,0
0.537,1998,0.0304,['Lenny Kravitz'],0.688,264560,0.6709999999999999,0,3X6iIrFuQoCshIWBseEKPl,0,1,0.0782,-7.872000000000001,1,American Woman,63,1998-05-12,0.0975,83.988,No Popular,264.56,1,,0
0.61,1987,0.0028,['INXS'],0.501,314608,0.784,0,3m4OWJ3Ovl0pXwT79bw94N,0.536,0,0.12,-5.254,1,Devil Inside,51,1987,0.0699,75.5,No Popular,314.608,1,,0
0.826,1943,0.765,"['Kumar Sanu', 'Sadhana Sargam']",0.653,220027,0.743,0,4aCAHS5W9LWLo7fJOzOei5,8.7599999999999e-4,7,0.33,-11.932,1,Banda Nawaz Izzat Nawaz,0,1943-12-01,0.0333,110.357,No Popular,220.027,2,,1
0.7559999999999999,1953,0.922,['P. Leela'],0.517,120987,0.5710000000000001,0,41d2cSKtc5ix53Hq04OBGx,0.171,8,0.115,-10.623,1,Nanda Gopala,9,1953-12-01,0.259,114.361,No Popular,120.987,1,,0
0.569,1979,0.0224,['Foreigner'],0.601,219533,0.599,0,42UaZRQVkIFNmesqdNTz1O,5.81e-6,2,0.225,-7.398,1,I'll Get Even with You,23,1979-09-10,0.0366,120.054,No Popular,219.533,1,,0
0.227,1926,0.107,['Эрнест Хемингуэй'],0.7240000000000001,95932,0.33,1,0WUBQ5W8I3h40P0RwNQ4wF,0,1,0.232,-13.93,1,Часть 53.4 & Часть 54.1 - Фиеста,0,1926,0.933,125.372,No Popular,95.932,1,,0
0.8170000000000001,2006,0.337,['Pérez Prado'],0.816,162213,0.416,0,6fJnlY8rYqC37J2u2OeEMf,0.7909999999999999,5,0.0452,-17.795,0,Mambo No 5,54,2006,0.244,90.148,No Popular,162.213,1,,0
0.562,2009,0.00259,['MxPx'],0.444,185373,0.908,0,6i9dXbSk2vPtgciV9ZuRUv,5.59e-6,9,0.129,-5.058,1,Kids In America,49,2009-01-01,0.0623,180.107,No Popular,185.373,1,,0
0.599,1956,0.7,"['Clifford Brown', 'Max Roach Quintet']",0.5670000000000001,214827,0.317,0,6MVd4tSgkOebWDB1DbzzRX,0.00151,2,0.235,-13.499,0,Step Lightly (Junior's Arrival),9,1956-01-01,0.0389,134.153,No Popular,214.827,2,,1
0.0389,1992,0.743,['Angelo Badalamenti'],0.24,406133,0.033,0,6ov87ZmFzA62REV8KrbWXj,0.00821,5,0.111,-19.838,0,Theme from Twin Peaks-Fire Walk with Me,40,1992,0.0327,97.63,No Popular,406.133,1,,0
0.525,2003,0.0695,['The Black Keys'],0.374,184720,0.925,0,46XzvI0GXvRwK7LV6vdn2v,0.456,4,0.262,-2.4130000000000003,0,Have Love Will Travel,49,2003,0.0852,115.657,No Popular,184.72,1,,0
0.3720000000000001,1968,0.754,['The Beatles'],0.6859999999999999,138387,0.127,0,5jgFfDIR6FR0gvlA56Nakr,1.41e-5,7,0.0573,-14.361,1,Blackbird - Remastered 2009,74,1968-11-22,0.0342,93.699,No Popular,138.387,1,,0
0.494,1966,0.507,['John Lee Hooker'],0.529,192973,0.328,0,0LcTCokmEGU0CNdCX7dkpy,2.37e-5,3,0.155,-14.387,1,Sugar Mama,27,1966-01-01,0.0451,188.633,No Popular,192.973,1,,0
0.7070000000000001,1978,0.59,['Tanya Tucker'],0.455,184827,0.537,0,1gJpDnhZHOLgaXRZDV5jfI,0,11,0.267,-14.896,1,Lizzie And The Rainman,31,1978-01-01,0.115,89.322,No Popular,184.827,1,,0
0.457,1986,0.5379999999999999,['Juan Gabriel'],0.28300000000000003,185440,0.13,0,2XbZmljaMUuU10gZ5uaOAn,4.24e-4,4,0.29100000000000004,-20.153,1,Lágrimas y Lluvia,42,1986,0.0475,202.607,No Popular,185.44,1,,0
0.525,1973,0.0156,['Roxy Music'],0.523,231200,0.973,0,3v8m161sv4NBY5QpM6ZdNY,0.246,8,0.0977,-4.932,1,Editions Of You,37,1973-03-01,0.0953,136.773,No Popular,231.2,1,,0
0.91,1968,0.574,"['Carlo Donida Labati', 'Giulio Rapetti', 'Tom Jones']",0.617,174067,0.6920000000000001,0,7BOVPQ5RoyYnHkYQRVkZXl,1.77e-4,4,0.17800000000000002,-9.008,1,Help Yourself,43,1968,0.0543,91.105,No Popular,174.067,3,,1
0.962,1982,0.503,['Los Warahuaco'],0.7070000000000001,209293,0.544,0,20BWoeskjO1hOvct1Zsbvd,1.31e-6,8,0.0893,-8.357000000000001,1,El Canoero,29,1982-08-20,0.0531,97.86,No Popular,209.293,1,,0
0.0759,1968,0.953,['Matt Monro'],0.181,220427,0.194,0,0CE1QSNUavIVdb9pSDjrpO,0.00441,3,0.153,-12.197,1,When I Fall In Love,39,1968-01-01,0.029,82.81299999999997,No Popular,220.427,1,,0
0.88,1992,0.758,['Antonio Aguilar'],0.403,178329,0.335,0,3diuisshEBYXImULmzOWY7,1.05e-6,0,0.342,-9.42,1,El Caballo Blanco,47,1992-05-13,0.0466,176.657,No Popular,178.329,1,,0
0.429,2009,0.00545,['María José'],0.752,208600,0.8290000000000001,0,6NUh68V6ikd96sTiUCH6ID,2.39e-5,0,0.14400000000000002,-3.706,1,No Soy una Señora (Non Sono una Signora),60,2009,0.0418,131.945,No Popular,208.6,1,,0
0.0735,1960,0.992,"['Gregorian Chant', 'Benedictine Monks of the Abbey of St. Maurice & St. Maur, Clevaux']",0.245,76951,0.177,0,7eU6TdPiFKVGtKHnzFf0a0,0.022,1,0.0929,-19.114,1,O sacrum convivium - Antiphona (tonus monasticus) in Honorem SS. Sacramenti,23,1960-01-01,0.0342,128.774,No Popular,76.951,3,,1
0.507,1994,0.184,['Digable Planets'],0.882,422533,0.456,0,191nAEklSx8GCafB7WcVPI,0.404,3,0.336,-12.091,0,For Corners,46,1994-01-01,0.142,100.241,No Popular,422.533,1,,0
0.353,2018,0.7440000000000001,['ROZES'],0.507,161093,0.616,0,2FWKbF1s4s5Z8ZQkyIGNQU,2.98e-6,4,0.261,-4.746,1,Christmas (Baby Please Come Home),66,2018-11-30,0.0377,65.372,No Popular,161.093,1,,0
0.381,1965,0.202,['Bob Dylan'],0.388,207827,0.94,0,028SHraRh7DmChBfhU4LaD,0.00299,1,0.322,-7.978,1,"It Takes a Lot to Laugh, It Takes a Train to Cry - (Take 8) [Alternate Take]",22,1965-01-01,0.0788,173.055,No Popular,207.827,1,,0
0.897,1998,0.465,['Raulin Rodriguez'],0.7859999999999999,279147,0.547,0,301AKZWezGqpEyVfgap6z8,6.59e-5,7,0.0702,-5.488,0,Dame Tu Querer,40,1998-11-01,0.0447,130.36700000000002,No Popular,279.147,1,,0
0.227,1964,0.753,"['The Beach Boys', 'Mark Linett', 'Sweet']",0.211,190107,0.189,0,186vMMyioGqrspihiD5bkI,9.31e-6,10,0.114,-13.099,1,Blue Christmas - 1991 Remix,34,1964-11-09,0.03,82.90899999999998,No Popular,190.107,3,,1
0.782,1933,0.988,"['Rena Stamou', 'Prodromos Tsaousakis']",0.575,190773,0.4270000000000001,0,0FyTglXIB9IEPC2sfJoD8r,3.8e-5,5,0.181,-9.536,1,Έλα να μου πεις μικρό μου,0,1933-01-01,0.145,150.283,No Popular,190.773,2,,1
0.593,1930,0.996,['Lefteris Melemelis'],0.28,179000,0.359,0,5tuRIyueIQZUmb5zYHpGmR,0.718,8,0.354,-8.61,0,Gianniotiko,0,1930-01-01,0.0403,70.916,No Popular,179,1,,0
0.516,1956,0.721,['Bill Evans'],0.509,308160,0.341,0,5paqecHl898VwEauWJHBEy,0.353,5,0.0845,-14.566,1,Speak Low,22,1956,0.034,104.046,No Popular,308.16,1,,0
0.762,1940,0.56,['Эрнест Хемингуэй'],0.7120000000000001,95500,0.0973,1,0HlNZTa0U1QRG4zeD8vikn,0,11,0.695,-19.384,0,Часть 120.2 - По ком звонит колокол,0,1940,0.952,127.311,No Popular,95.5,1,,0
0.317,1954,0.981,['Chet Baker'],0.438,176440,0.247,0,2f1J1Npek7TlunDEW5NKIY,0.58,3,0.29100000000000004,-12.535,1,Love Walked In,11,1954,0.0322,95.638,No Popular,176.44,1,,0
0.696,1984,0.131,['P-Funk All Stars'],0.7659999999999999,403760,0.856,0,1yehjrHYpbn3V2mmFqlSCJ,0.0205,8,0.397,-11.249,1,Hydraulic Pump,32,1984-09-01,0.115,106.114,No Popular,403.76,1,,0
0.961,1985,0.458,['Jane Wiedlin'],0.7559999999999999,208067,0.634,0,1vkqIBgI8WDMrZrDLFUiLY,1.83e-4,5,0.0543,-12.235,1,Blue Kiss,42,1985-01-01,0.0348,128.36,No Popular,208.067,1,,0
0.619,2018,0.23,['Dan + Shay'],0.6509999999999999,169612,0.782,0,0uSGTaHms9ceAxb7L6VLrU,0,1,0.139,-4.622,1,All To Myself,62,2018-05-03,0.0303,94.94,No Popular,169.612,1,,0
0.7390000000000001,1978,0.331,['Taeko Onuki'],0.6609999999999999,233467,0.6659999999999999,0,3mO1tljWm5nlnPBfMknFTL,1.69e-4,0,0.274,-6.794,1,言いだせなくて,28,1978,0.0265,116.646,No Popular,233.467,1,,0
0.903,1978,0.00391,['Elvis Costello & The Attractions'],0.544,159213,0.916,0,2iICM2WTVmKasZWpMItYdn,0.00105,4,0.246,-4.8180000000000005,1,Lip Service,30,1978-01-01,0.0315,150.547,No Popular,159.213,1,,0
0.7879999999999999,2011,7.93e-4,['Arctic Monkeys'],0.449,180373,0.872,1,2s4ZQQsk9c4n13IAUfnIzm,6.2e-4,11,0.0642,-4.992,1,The Hellcat Spangled Shalalala,43,2011-06-07,0.0507,130.22,No Popular,180.373,1,,0
0.645,1963,0.32299999999999995,['The Challengers'],0.503,116000,0.61,0,4jYPUk7YUO6l7xfcIUtYv5,0.812,9,0.0591,-13.397,1,Bulldog,18,1963,0.0583,154.767,No Popular,116,1,,0
0.391,2018,0.28,['Sheffield'],0.7959999999999999,194087,0.408,0,6X4CPDVVei2wevKoIYdolx,0,4,0.12,-10.629,1,You and Me and Christmastime,64,2018-11-09,0.0532,120.084,No Popular,194.087,1,,0
0.84,1977,0.8370000000000001,['Fleetwood Mac'],0.6609999999999999,139547,0.292,0,61u4sCid41UXx2YIAy0mf5,0.0287,6,0.106,-13.548,1,Never Going Back Again - Acoustic Duet,26,1977-02-04,0.0448,174.925,No Popular,139.547,1,,0
0.62,1957,0.165,"['Harry ""Sweets"" Edison', 'Gerry Mulligan', 'Stan Getz', 'Oscar Peterson Trio', 'Louie Bellson']",0.401,434453,0.294,0,0BQsiH7S62YzzhL5KAnk4K,1e-6,5,0.126,-16.834,0,When Your Lover Has Gone,13,1957-01-01,0.0733,205.738,No Popular,434.453,5,,1
0.967,1965,0.22,"[""Booker T. & the M.G.'s""]",0.605,119560,0.531,0,3eZO7NzLaBGmdqQKcYx1Zc,0.8859999999999999,10,0.123,-12.956,1,Can't Be Still,19,1965,0.0359,151.42700000000005,No Popular,119.56,1,,0
0.768,1990,0.0149,['Warrant'],0.5770000000000001,208827,0.833,0,4CmYkMfs8y54aBnQlINBKJ,1.1e-5,11,0.0274,-5.206,1,Mr. Rainmaker,33,1990-10-14,0.0497,125.221,No Popular,208.827,1,,0
0.418,2003,6.17e-4,['Fall Out Boy'],0.444,210427,0.963,0,6mCjOSXkABONouTVa6PQOy,0,1,0.202,-3.565,0,Tell That Mick He Just Made My List of Things to Do Today,47,2003-05-06,0.108,197.073,No Popular,210.427,1,,0
0.25,1958,0.78,['Johnny Mathis'],0.223,181360,0.319,0,5bh3LJU6Jd0L5qhgSM1sTx,0,5,0.0936,-10.595999999999998,1,Blue Christmas,36,1958-10-06,0.0324,84.286,No Popular,181.36,1,,0
0.7559999999999999,1997,0.223,['Clint Black'],0.56,233960,0.841,0,0UvxyH7s9gsp8dVL53gQg1,7.03e-5,7,0.365,-7.92,1,Nothin' But The Taillights,50,1997-04-09,0.0432,154.852,No Popular,233.96,1,,0
0.8690000000000001,1940,0.987,['Laiki Orxistra'],0.5429999999999999,195267,0.443,0,3dvOx47yYjWHbQL6vJebrr,0.8859999999999999,8,0.262,-9.979,1,Mpalos,0,1940-01-01,0.0505,90.356,No Popular,195.267,1,,0
0.691,2012,0.0213,['Katy Perry'],0.603,206373,0.872,0,4z8ssgZfs5TzKiO8HaGWXO,0,5,0.366,-5.404,0,E.T.,64,2012-03-12,0.0792,150.10399999999996,No Popular,206.373,1,,0
0.741,2017,0.374,['Christian Nodal'],0.568,177653,0.49,0,17wkvbPwoOj8iNb6r2y6nG,0,7,0.56,-5.026,1,Te Voy A Olvidar,65,2017-08-25,0.0267,166.077,No Popular,177.653,1,,0
0.376,1985,0.0108,['Twisted Sister'],0.604,225280,0.5920000000000001,0,7eH6DXZt1hWbUWkRV7rade,1.08e-6,8,0.194,-13.002,1,Leader of the Pack,40,1985-11-09,0.0347,127.905,No Popular,225.28,1,,0
0.227,1992,7.39e-4,['Iron Maiden'],0.308,438120,0.866,0,0h4rVZcOiSaL9b5mT1A2gq,0.00141,2,0.232,-5.671,0,Fear of the Dark - 2015 Remaster,54,1992-05-11,0.059,109.825,No Popular,438.12,1,,0
0.7120000000000001,1985,0.423,['Raffi'],0.474,156093,0.243,0,6pawz9GGa1Xy4nB66I7aYT,0,0,0.441,-12.244000000000002,1,De Colores,28,1985,0.027,163.23,No Popular,156.093,1,,0
0.317,2008,0.355,['Tesla'],0.404,323360,0.381,0,6wvR0jv72FM0kwg1000cq9,0.0407,2,0.124,-6.948,1,Love Song,43,2008-01-01,0.0301,80.883,No Popular,323.36,1,,0
0.4920000000000001,2015,6.37e-5,['Five Finger Death Punch'],0.544,201299,0.99,0,13JA64QTkn35D68vvCqjbf,0,1,0.063,-4.51,0,You're Not My Kind,50,2015-09-04,0.0864,90.972,No Popular,201.299,1,,0
0.772,1981,0.0181,['Bob Seger'],0.513,240107,0.904,0,30XMQl7w3JozUbN6JVpk2Q,0,2,0.964,-3.524,1,Tryin' To Live My Life Without You - Live/Remastered,42,1981-09-05,0.0499,104.767,No Popular,240.107,1,,0
0.177,2004,0.591,['John Williams'],0.403,172053,0.177,0,2owMaKos8aeNx0usmPCVmy,0.0792,7,0.195,-17.910999999999994,0,The Knight Bus,44,2004-05-25,0.0472,138.63,No Popular,172.053,1,,0
0.826,1977,0.116,['Maynard Ferguson'],0.564,253330,0.701,0,0p1QUzTgZ0lR8pdxdgghNB,0.911,0,0.324,-10.119,1,"Main Title from ""Star Wars""",22,1977-11-06,0.0697,118.028,No Popular,253.33,1,,0
0.78,1955,0.991,['Ghantasala'],0.546,217427,0.397,0,65Sj2qOdmKt284WXFVbBWS,0.812,1,0.171,-14.512,1,Jaya Jaya Sri Rama,2,1955-12-31,0.0418,101.502,No Popular,217.427,1,,0
0.475,2018,0.482,['J. Cole'],0.8290000000000001,200310,0.527,1,6tZ3b7ik1QDXFAZlXib0YZ,0,6,0.631,-6.644,0,Kevin’s Heart,72,2018-04-20,0.3670000000000001,116.079,No Popular,200.31,1,,0
0.657,2019,0.139,"['Lil Nas X', 'Cardi B']",0.706,158707,0.679,1,4ak7xjvBeBOcJGWFDX9w5n,6.979999999999999e-5,9,0.465,-5.614,1,Rodeo,74,2019-06-21,0.0324,140.08100000000002,No Popular,158.707,2,,1
0.945,2003,0.0149,"['Machel Montano', 'Destra', 'Various Artists']",0.82,227213,0.95,0,1onPy0sa2R4jqSx5zFlEff,0,2,0.111,-3.617,1,Carnival,43,2003-02-10,0.0668,150.024,No Popular,227.213,3,,1
0.67,1984,0.00333,['Pretenders'],0.488,254293,0.959,0,1YhyOTcVjHe73cm6tYrHkA,0.0767,9,0.025,-5.575,1,Middle of the Road - 2007 Remaster,50,1984,0.0758,166.799,No Popular,254.293,1,,0
0.231,1999,0.00387,['Korn'],0.539,234013,0.67,1,6bwuLPr45wsvbTjB0PGI65,0.7659999999999999,1,0.361,-8,0,Beg for Me,51,1999-11-09,0.0378,86.993,No Popular,234.013,1,,0
0.246,1962,0.8809999999999999,['Nina Simone'],0.393,278267,0.224,0,0cpEhkrQAzSp0YSLoDWbYy,5.479999999999999e-5,9,0.9,-20.576,0,House of the Rising Sun - Live at the Village Gate,17,1962,0.0826,84.844,No Popular,278.267,1,,0
0.855,1950,0.988,['Shamshad Begum'],0.818,178012,0.125,0,0KNSezOYW3NAonZQ6K7Fyx,9.44e-4,0,0.106,-8.34,1,Ham To Pachhtaye Sarkar,0,1950-12-31,0.489,95.956,No Popular,178.012,1,,0
0.961,1973,0.366,['Roy Ayers'],0.764,175213,0.738,0,6pxqP6XNBLbKVozvtgTH08,0.623,8,0.127,-7.805,1,"Aragon - From The ""Coffy"" Soundtrack",32,1973-01-01,0.0382,122.406,No Popular,175.213,1,,0
0.257,2013,5.31e-4,['Queens of the Stone Age'],0.187,235400,0.855,0,1Pc3gTtQG4Cq1x81NcXtCN,0.0204,11,0.361,-4.316,0,My God Is The Sun,56,2013-06-03,0.0624,160.9,No Popular,235.4,1,,0
0.133,1961,0.787,['Judy Garland'],0.445,126627,0.65,0,2lH82zdelHQOO2IO9zkVQl,0,10,0.201,-13.938,0,Who Cares? (As Long As You Care For Me) - Live At Carnegie Hall/1961,18,1961-07-10,0.672,63.177,No Popular,126.627,1,,0
0.635,2010,0.0442,['Glee Cast'],0.395,193560,0.8170000000000001,0,1onMcvjW2nZ2dHtbJn2cN7,7.23e-5,11,0.243,-5.7570000000000014,0,Time Warp (Glee Cast Version),57,2010-10-19,0.125,176.196,No Popular,193.56,1,,0
0.463,1936,0.945,"['Count Basie & His All American Rhythm Section', 'Buck Clayton', 'Don Byas']",0.711,177093,0.0468,0,22zAzTe1R5mzNekNkwoEuv,0.6920000000000001,0,0.115,-15.82,1,Sugar Blues (feat. Buck Clayton & Don Byas) - 78rpm Version,5,1936,0.0896,79.847,No Popular,177.093,3,,1
0.503,1997,0.412,['SWV'],0.532,273333,0.527,0,20GF3fkvUO04Vuk4hKKKOL,0.0104,1,0.103,-10.009,1,When U Cry,38,1997-07-29,0.0342,143.844,No Popular,273.333,1,,0
0.851,1984,0.263,['The Wailers'],0.769,197520,0.5720000000000001,0,4NyDvxADQ6ldcTvdrZBgQI,0,10,0.0614,-7.26,0,"Get Up, Stand Up",42,1984-05-01,0.364,78.285,No Popular,197.52,1,,0
0.875,1966,0.16399999999999998,['The Rolling Stones'],0.454,390013,0.889,0,1qzZJnz8mnJuByJZJt6oc5,3.98e-5,9,0.0564,-8.368,1,Sympathy For The Devil - Mono,35,1966-01-01,0.107,116.356,No Popular,390.013,1,,0
0.823,1984,0.13,['Shalamar'],0.778,377293,0.68,0,34cpJ7FXauQB55kBBCJWzW,0.177,9,0.0472,-8.464,1,"Dancing In The Sheets - Extended 12"" Remix",33,1984,0.0545,122.892,No Popular,377.293,1,,0
0.219,1998,0.239,['Tamia'],0.564,260400,0.495,0,1ZtIJQbu42AO2o7lTRuDOL,2.07e-6,6,0.12,-7.608,0,Who Do You Tell?,41,1998,0.0455,170.884,No Popular,260.4,1,,0
0.0773,1948,0.961,"['Edvard Grieg', 'Jascha Heifetz']",0.35600000000000004,483920,0.158,0,6O5c2mdSef3C1XuwqVzQEu,0.0135,7,0.0943,-12.401,1,"Sonata No. 2, Op. 13, in G: Lento doloroso - Allegro vivace",0,1948,0.0456,92.406,No Popular,483.92,2,,1
